froslass, https://img.pokemondb.net/artwork/froslass.jpg,478," <a class=""type-icon type-ice"" href=""/type/ice"">Ice</a> <a class=""type-icon type-ghost"" href=""/type/ghost"">Ghost</a> ", Snow Land Pokémon, 1.3 m (4′03″), 26.6 kg (58.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/snow-cloak"" title=""Raises evasion in a hailstorm."">Snow Cloak</a></span><br/><small class=""text-muted""><a href=""/ability/cursed-body"" title=""May disable a move used on the Pokémon."">Cursed Body</a> (hidden ability)</small><br/>",,,5
rotom, https://img.pokemondb.net/artwork/rotom.jpg,479," <a class=""type-icon type-electric"" href=""/type/electric"">Electric</a> <a class=""type-icon type-ghost"" href=""/type/ghost"">Ghost</a> ", Plasma Pokémon, 0.3 m (1′00″), 0.3 kg (0.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/levitate"" title=""Gives immunity to Ground type moves."">Levitate</a></span><br/>",,,5
uxie, https://img.pokemondb.net/artwork/uxie.jpg,480," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> ", Knowledge Pokémon, 0.3 m (1′00″), 0.3 kg (0.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/levitate"" title=""Gives immunity to Ground type moves."">Levitate</a></span><br/>",,,7
mesprit, https://img.pokemondb.net/artwork/mesprit.jpg,481," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> ", Emotion Pokémon, 0.3 m (1′00″), 0.3 kg (0.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/levitate"" title=""Gives immunity to Ground type moves."">Levitate</a></span><br/>",,,5
azelf, https://img.pokemondb.net/artwork/azelf.jpg,482," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> ", Willpower Pokémon, 0.3 m (1′00″), 0.3 kg (0.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/levitate"" title=""Gives immunity to Ground type moves."">Levitate</a></span><br/>",,,5
dialga, https://img.pokemondb.net/artwork/dialga.jpg,483," <a class=""type-icon type-steel"" href=""/type/steel"">Steel</a> <a class=""type-icon type-dragon"" href=""/type/dragon"">Dragon</a> ", Temporal Pokémon, 5.4 m (17′09″), 683.0 kg (1505.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/pressure"" title=""The Pokémon raises the foe's PP usage."">Pressure</a></span><br/><small class=""text-muted""><a href=""/ability/telepathy"" title=""Anticipates an ally's attack and dodges it."">Telepathy</a> (hidden ability)</small><br/>",,,3
palkia, https://img.pokemondb.net/artwork/palkia.jpg,484," <a class=""type-icon type-water"" href=""/type/water"">Water</a> <a class=""type-icon type-dragon"" href=""/type/dragon"">Dragon</a> ", Spatial Pokémon, 4.2 m (13′09″), 336.0 kg (740.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/pressure"" title=""The Pokémon raises the foe's PP usage."">Pressure</a></span><br/><small class=""text-muted""><a href=""/ability/telepathy"" title=""Anticipates an ally's attack and dodges it."">Telepathy</a> (hidden ability)</small><br/>",,,3
heatran, https://img.pokemondb.net/artwork/heatran.jpg,485," <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> <a class=""type-icon type-steel"" href=""/type/steel"">Steel</a> ", Lava Dome Pokémon, 1.7 m (5′07″), 430.0 kg (948.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/flash-fire"" title=""It powers up Fire-type moves if it's hit by one."">Flash Fire</a></span><br/><small class=""text-muted""><a href=""/ability/flame-body"" title=""Contact with the Pokémon may burn the attacker."">Flame Body</a> (hidden ability)</small><br/>",,,6
regigigas, https://img.pokemondb.net/artwork/regigigas.jpg,486," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Colossal Pokémon, 3.7 m (12′02″), 420.0 kg (925.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/slow-start"" title=""Temporarily halves Attack and Speed."">Slow Start</a></span><br/>",,,1
giratina, https://img.pokemondb.net/artwork/giratina.jpg,487," <a class=""type-icon type-ghost"" href=""/type/ghost"">Ghost</a> <a class=""type-icon type-dragon"" href=""/type/dragon"">Dragon</a> ", Renegade Pokémon, 4.5 m (14′09″), 750.0 kg (1653.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/pressure"" title=""The Pokémon raises the foe's PP usage."">Pressure</a></span><br/><small class=""text-muted""><a href=""/ability/telepathy"" title=""Anticipates an ally's attack and dodges it."">Telepathy</a> (hidden ability)</small><br/>",,,2
cresselia, https://img.pokemondb.net/artwork/cresselia.jpg,488," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> ", Lunar Pokémon, 1.5 m (4′11″), 85.6 kg (188.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/levitate"" title=""Gives immunity to Ground type moves."">Levitate</a></span><br/>",,,5
phione, https://img.pokemondb.net/artwork/phione.jpg,489," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Sea Drifter Pokémon, 0.4 m (1′04″), 3.1 kg (6.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/hydration"" title=""Heals status problems if it is raining."">Hydration</a></span><br/>",,,8
manaphy, https://img.pokemondb.net/artwork/manaphy.jpg,490," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Seafaring Pokémon, 0.3 m (1′00″), 1.4 kg (3.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/hydration"" title=""Heals status problems if it is raining."">Hydration</a></span><br/>",,,8
darkrai, https://img.pokemondb.net/artwork/darkrai.jpg,491," <a class=""type-icon type-dark"" href=""/type/dark"">Dark</a> ", Pitch-Black Pokémon, 1.5 m (4′11″), 50.5 kg (111.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/bad-dreams"" title=""Reduces a sleeping foe's HP."">Bad Dreams</a></span><br/>",,,2
shaymin, https://img.pokemondb.net/artwork/shaymin.jpg,492," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Gratitude Pokémon, 0.2 m (0′08″), 2.1 kg (4.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/natural-cure"" title=""All status problems heal when it switches out."">Natural Cure</a></span><br/>",,,9
arceus, https://img.pokemondb.net/artwork/arceus.jpg,493," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Alpha Pokémon, 3.2 m (10′06″), 320.0 kg (705.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/multitype"" title=""Changes type to match the held Plate."">Multitype</a></span><br/>",,,5
victini, https://img.pokemondb.net/artwork/victini.jpg,494," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> ", Victory Pokémon, 0.4 m (1′04″), 4.0 kg (8.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/victory-star"" title=""Boosts the accuracy of its allies and itself."">Victory Star</a></span><br/>",,,7
snivy, https://img.pokemondb.net/artwork/snivy.jpg,495," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Grass Snake Pokémon, 0.6 m (2′00″), 8.1 kg (17.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/overgrow"" title=""Powers up Grass-type moves in a pinch."">Overgrow</a></span><br/><small class=""text-muted""><a href=""/ability/contrary"" title=""Makes stat changes have an opposite effect."">Contrary</a> (hidden ability)</small><br/>",,,8
servine, https://img.pokemondb.net/artwork/servine.jpg,496," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Grass Snake Pokémon, 0.8 m (2′07″), 16.0 kg (35.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/overgrow"" title=""Powers up Grass-type moves in a pinch."">Overgrow</a></span><br/><small class=""text-muted""><a href=""/ability/contrary"" title=""Makes stat changes have an opposite effect."">Contrary</a> (hidden ability)</small><br/>",,,9
serperior, https://img.pokemondb.net/artwork/serperior.jpg,497," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Regal Pokémon, 3.3 m (10′10″), 63.0 kg (138.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/overgrow"" title=""Powers up Grass-type moves in a pinch."">Overgrow</a></span><br/><small class=""text-muted""><a href=""/ability/contrary"" title=""Makes stat changes have an opposite effect."">Contrary</a> (hidden ability)</small><br/>",,,6
tepig, https://img.pokemondb.net/artwork/tepig.jpg,498," <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> ", Fire Pig Pokémon, 0.5 m (1′08″), 9.9 kg (21.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/blaze"" title=""Powers up Fire-type moves in a pinch."">Blaze</a></span><br/><small class=""text-muted""><a href=""/ability/thick-fat"" title=""Ups resistance to Fire- and Ice-type moves."">Thick Fat</a> (hidden ability)</small><br/>",,,10
pignite, https://img.pokemondb.net/artwork/pignite.jpg,499," <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Fire Pig Pokémon, 1.0 m (3′03″), 55.5 kg (122.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/blaze"" title=""Powers up Fire-type moves in a pinch."">Blaze</a></span><br/><small class=""text-muted""><a href=""/ability/thick-fat"" title=""Ups resistance to Fire- and Ice-type moves."">Thick Fat</a> (hidden ability)</small><br/>",,,6
emboar, https://img.pokemondb.net/artwork/emboar.jpg,500," <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Mega Fire Pig Pokémon, 1.6 m (5′03″), 150.0 kg (330.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/blaze"" title=""Powers up Fire-type moves in a pinch."">Blaze</a></span><br/><small class=""text-muted""><a href=""/ability/reckless"" title=""Powers up moves that have recoil damage."">Reckless</a> (hidden ability)</small><br/>",,,4
oshawott, https://img.pokemondb.net/artwork/oshawott.jpg,501," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Sea Otter Pokémon, 0.5 m (1′08″), 5.9 kg (13.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/torrent"" title=""Powers up Water-type moves in a pinch."">Torrent</a></span><br/><small class=""text-muted""><a href=""/ability/shell-armor"" title=""The Pokémon is protected against critical hits."">Shell Armor</a> (hidden ability)</small><br/>",,,6
dewott, https://img.pokemondb.net/artwork/dewott.jpg,502," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Discipline Pokémon, 0.8 m (2′07″), 24.5 kg (54.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/torrent"" title=""Powers up Water-type moves in a pinch."">Torrent</a></span><br/><small class=""text-muted""><a href=""/ability/shell-armor"" title=""The Pokémon is protected against critical hits."">Shell Armor</a> (hidden ability)</small><br/>",,,7
samurott, https://img.pokemondb.net/artwork/samurott.jpg,503," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Formidable Pokémon, 1.5 m (4′11″), 94.6 kg (208.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/torrent"" title=""Powers up Water-type moves in a pinch."">Torrent</a></span><br/><small class=""text-muted""><a href=""/ability/shell-armor"" title=""The Pokémon is protected against critical hits."">Shell Armor</a> (hidden ability)</small><br/>",,,3
patrat, https://img.pokemondb.net/artwork/patrat.jpg,504," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Scout Pokémon, 0.5 m (1′08″), 11.6 kg (25.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/run-away"" title=""Enables a sure getaway from wild Pokémon."">Run Away</a></span><br/><span class=""text-muted"">2. <a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a></span><br/><small class=""text-muted""><a href=""/ability/analytic"" title=""Boosts move power when the Pokémon moves last."">Analytic</a> (hidden ability)</small><br/>",,,6
watchog, https://img.pokemondb.net/artwork/watchog.jpg,505," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Lookout Pokémon, 1.1 m (3′07″), 27.0 kg (59.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/illuminate"" title=""Raises the likelihood of meeting wild Pokémon."">Illuminate</a></span><br/><span class=""text-muted"">2. <a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a></span><br/><small class=""text-muted""><a href=""/ability/analytic"" title=""Boosts move power when the Pokémon moves last."">Analytic</a> (hidden ability)</small><br/>",,,5
lillipup, https://img.pokemondb.net/artwork/lillipup.jpg,506," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Puppy Pokémon, 0.4 m (1′04″), 4.1 kg (9.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/vital-spirit"" title=""Prevents the Pokémon from falling asleep."">Vital Spirit</a></span><br/><span class=""text-muted"">2. <a href=""/ability/pickup"" title=""The Pokémon may pick up items."">Pickup</a></span><br/><small class=""text-muted""><a href=""/ability/run-away"" title=""Enables a sure getaway from wild Pokémon."">Run Away</a> (hidden ability)</small><br/>",,,8
herdier, https://img.pokemondb.net/artwork/herdier.jpg,507," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Loyal Dog Pokémon, 0.9 m (2′11″), 14.7 kg (32.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/intimidate"" title=""Lowers the foe's Attack stat."">Intimidate</a></span><br/><span class=""text-muted"">2. <a href=""/ability/sand-rush"" title=""Boosts the Pokémon's Speed in a sandstorm."">Sand Rush</a></span><br/><small class=""text-muted""><a href=""/ability/scrappy"" title=""Enables moves to hit Ghost-type Pokémon."">Scrappy</a> (hidden ability)</small><br/>",,,6
stoutland, https://img.pokemondb.net/artwork/stoutland.jpg,508," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Big-Hearted Pokémon, 1.2 m (3′11″), 61.0 kg (134.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/intimidate"" title=""Lowers the foe's Attack stat."">Intimidate</a></span><br/><span class=""text-muted"">2. <a href=""/ability/sand-rush"" title=""Boosts the Pokémon's Speed in a sandstorm."">Sand Rush</a></span><br/><small class=""text-muted""><a href=""/ability/scrappy"" title=""Enables moves to hit Ghost-type Pokémon."">Scrappy</a> (hidden ability)</small><br/>",,,6
purrloin, https://img.pokemondb.net/artwork/purrloin.jpg,509," <a class=""type-icon type-dark"" href=""/type/dark"">Dark</a> ", Devious Pokémon, 0.4 m (1′04″), 10.1 kg (22.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/limber"" title=""The Pokémon is protected from paralysis."">Limber</a></span><br/><span class=""text-muted"">2. <a href=""/ability/unburden"" title=""Raises Speed if a held item is used."">Unburden</a></span><br/><small class=""text-muted""><a href=""/ability/prankster"" title=""Gives priority to a status move."">Prankster</a> (hidden ability)</small><br/>",,,7
liepard, https://img.pokemondb.net/artwork/liepard.jpg,510," <a class=""type-icon type-dark"" href=""/type/dark"">Dark</a> ", Cruel Pokémon, 1.1 m (3′07″), 37.5 kg (82.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/limber"" title=""The Pokémon is protected from paralysis."">Limber</a></span><br/><span class=""text-muted"">2. <a href=""/ability/unburden"" title=""Raises Speed if a held item is used."">Unburden</a></span><br/><small class=""text-muted""><a href=""/ability/prankster"" title=""Gives priority to a status move."">Prankster</a> (hidden ability)</small><br/>",,,7
pansage, https://img.pokemondb.net/artwork/pansage.jpg,511," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Grass Monkey Pokémon, 0.6 m (2′00″), 10.5 kg (23.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/gluttony"" title=""Encourages the early use of a held Berry."">Gluttony</a></span><br/><small class=""text-muted""><a href=""/ability/overgrow"" title=""Powers up Grass-type moves in a pinch."">Overgrow</a> (hidden ability)</small><br/>",,,7
